id_nspn,date_homework,event,apq_01_good_job,apq_02_threaten_punish,apq_03_fails_note,apq_04_games,apq_05_talk_out_punish,apq_06_ask_school,apq_07_stays_out,apq_08_homework,apq_09_compliment,apq_10_praise,apq_11_out_friends,apq_12_punish_early,apq_13_spank,apq_14_slap,apq_15_hit,apq_positive,apq_inconsistent,apq_poorsup,apq_involve,apq_punish,apq_alabama_parentin_v_14
25197,30/11/2014,Home Questionnaire Pack 2,Sometimes,Never,Always,Almost never,Never,Never,Always,Never,Often,Often,Always,Never,Never,Never,Never,11,3,15,4,3,Complete
25197,07/11/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
25205,02/05/2013,Home Questionnaire Pack 1,Often,Almost never,Almost never,Often,Almost never,Often,Almost never,Sometimes,Often,Often,Almost never,Never,Never,Never,Never,12,5,6,11,3,Complete
25205,20/04/2014,Home Questionnaire Pack 2,Often,Never,Almost never,Often,Almost never,Always,Almost never,Sometimes,Always,Often,Almost never,Never,Never,Never,Never,13,4,6,12,3,Complete
25205,06/07/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
25213,11/05/2013,Home Questionnaire Pack 1,Often,Almost never,Sometimes,Sometimes,Almost never,Often,Sometimes,Sometimes,Often,Often,Sometimes,Almost never,Never,Never,Never,12,6,9,10,3,Complete
25213,13/05/2014,Home Questionnaire Pack 2,Often,Never,Sometimes,Often,Never,Sometimes,Often,Almost never,Often,Often,Almost never,Never,Never,Never,Never,12,3,9,9,3,Complete
25213,09/01/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
25221,13/05/2013,Home Questionnaire Pack 1,Sometimes,Never,Never,Sometimes,Never,Never,Never,Sometimes,Sometimes,Almost never,Sometimes,Never,Never,Never,Never,8,3,5,7,3,Complete
25221,14/07/2014,Home Questionnaire Pack 2,Sometimes,Never,Almost never,Sometimes,Never,Often,Almost never,Sometimes,Sometimes,Never,Never,Never,Never,Never,Never,7,3,5,10,3,Complete
25221,17/08/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
25247,01/05/2013,Home Questionnaire Pack 1,Sometimes,Never,Almost never,Sometimes,Almost never,Often,Never,Never,Sometimes,Sometimes,Never,Never,Never,Never,Never,9,4,4,8,3,Complete
25247,12/04/2014,Home Questionnaire Pack 2,Sometimes,Almost never,Sometimes,Almost never,Almost never,Sometimes,Never,Almost never,Often,Often,Almost never,Almost never,Never,Never,Never,11,6,6,7,3,Complete
25247,29/07/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
25254,02/05/2013,Home Questionnaire Pack 1,Often,Almost never,Almost never,Sometimes,Almost never,Always,Almost never,Sometimes,Always,Always,Almost never,Never,Never,Never,Never,14,5,6,11,3,Complete
25254,12/04/2014,Home Questionnaire Pack 2,Always,Sometimes,Never,Sometimes,Almost never,Always,Sometimes,Often,Always,Always,Never,Never,Never,Never,Never,15,6,5,12,3,Complete
25254,12/06/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
25262,01/06/2013,Home Questionnaire Pack 1,Always,Never,Never,Sometimes,Never,Always,Sometimes,Often,Often,Always,Never,Sometimes,Never,Never,Never,14,5,5,12,3,Complete
25262,18/06/2014,Home Questionnaire Pack 2,Always,Almost never,Never,Sometimes,Almost never,Always,Sometimes,Often,Always,Always,Almost never,Almost never,Never,Never,Never,15,6,6,12,3,Complete
25270,03/05/2013,Home Questionnaire Pack 1,Sometimes,Almost never,Never,Sometimes,Almost never,Sometimes,Sometimes,Never,Often,Sometimes,Almost never,Never,Never,Never,Never,10,5,6,7,3,Complete
25288,06/03/2013,Home Questionnaire Pack 1,Sometimes,Sometimes,Sometimes,Sometimes,Almost never,Sometimes,Almost never,Sometimes,Often,Often,Never,Almost never,Never,Never,Never,11,7,6,9,3,Complete
25288,14/05/2016,Home Questionnaire Pack 2,,,,,,,,,,,,,,,,,,,,,Incomplete
25296,10/05/2013,Home Questionnaire Pack 1,Often,Never,Never,Sometimes,Almost never,Often,Almost never,Almost never,Always,Always,Sometimes,Never,Never,Never,Never,14,4,6,9,3,Complete
25296,04/08/2014,Home Questionnaire Pack 2,Always,Never,Never,Sometimes,Never,Sometimes,Never,Sometimes,Always,Always,Sometimes,Never,Never,Never,Never,15,3,5,9,3,Complete
25296,22/08/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
25304,03/05/2013,Home Questionnaire Pack 1,Sometimes,Never,Sometimes,Sometimes,Never,Sometimes,Sometimes,Sometimes,Always,Sometimes,Often,Never,Never,Never,Never,11,3,10,9,3,Complete
25320,07/05/2013,Home Questionnaire Pack 1,Almost never,Sometimes,Almost never,Sometimes,Almost never,Almost never,Almost never,Sometimes,Almost never,Almost never,Sometimes,Almost never,Never,Never,Never,6,7,7,8,3,Complete
25338,06/05/2013,Home Questionnaire Pack 1,Always,Never,Sometimes,Often,Almost never,Always,Almost never,Sometimes,Often,Sometimes,Never,Never,Never,Never,Never,12,4,6,12,3,Complete
25338,15/05/2014,Home Questionnaire Pack 2,Always,Never,Often,Often,Never,Always,Never,Often,Always,Always,Never,Never,Never,Never,Never,15,3,6,13,3,Complete
25338,28/07/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
25353,02/05/2013,Home Questionnaire Pack 1,Sometimes,Never,Almost never,Sometimes,Never,Often,Almost never,Never,Always,Almost never,Almost never,Never,Never,Never,Never,10,3,6,8,3,Complete
25353,20/11/2014,Home Questionnaire Pack 2,Almost never,Never,Often,Almost never,Never,Often,Never,Often,Always,Sometimes,Often,Never,Never,Never,Never,10,3,9,10,3,Complete
25361,09/06/2013,Home Questionnaire Pack 1,Often,Almost never,Almost never,Sometimes,Almost never,Often,Sometimes,Sometimes,Often,Sometimes,Almost never,Sometimes,Almost never,Never,Never,11,7,7,10,4,Complete
25387,22/05/2013,Home Questionnaire Pack 1,Often,Sometimes,Almost never,Almost never,Sometimes,Often,Almost never,Almost never,Often,Always,Almost never,Sometimes,Almost never,Never,Never,13,9,6,8,4,Complete
25387,29/01/2015,Home Questionnaire Pack 2,Often,Sometimes,Almost never,Almost never,Almost never,Often,Almost never,Almost never,Often,Always,Often,Sometimes,Never,Never,Never,13,8,8,8,3,Complete
25387,19/01/2016,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
25395,31/07/2013,Home Questionnaire Pack 1,Sometimes,Almost never,Almost never,Almost never,Almost never,Almost never,Never,Almost never,Sometimes,Often,Often,Almost never,Never,Never,Never,10,6,7,6,3,Complete
25395,17/02/2016,Home Questionnaire Pack 2,Sometimes,Never,Sometimes,Almost never,Almost never,Sometimes,Sometimes,Never,Sometimes,Almost never,Sometimes,Almost never,Never,Never,Never,8,5,9,6,3,Complete
25403,04/05/2013,Home Questionnaire Pack 1,Often,Sometimes,Never,Often,Often,Often,Almost never,Never,Often,Almost never,Never,Never,Never,Never,Never,10,8,4,9,3,Complete
25403,01/07/2014,Home Questionnaire Pack 2,Almost never,Often,Almost never,Never,Sometimes,Often,Sometimes,Never,Almost never,Never,Sometimes,Sometimes,Never,Never,Never,5,10,8,6,3,Complete
25403,16/09/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
25445,05/06/2013,Home Questionnaire Pack 1,Often,Never,Almost never,Always,Never,Sometimes,Almost never,Sometimes,Always,Always,Almost never,Always,Almost never,Never,Never,14,7,6,11,4,Complete
25445,27/07/2014,Home Questionnaire Pack 2,Often,Never,Almost never,Sometimes,Never,Sometimes,Never,Sometimes,Sometimes,Sometimes,Almost never,Sometimes,Almost never,Never,Never,10,5,5,9,4,Complete
25445,02/07/2016,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
25460,05/05/2013,Home Questionnaire Pack 1,Often,Almost never,Sometimes,Always,Often,Sometimes,Never,Often,Often,Often,Always,Almost never,Sometimes,Sometimes,Never,12,8,9,12,7,Complete
25478,06/05/2013,Home Questionnaire Pack 1,Always,Sometimes,Sometimes,Often,Often,Always,Almost never,Often,Always,Always,Sometimes,Sometimes,Sometimes,Never,Never,15,10,8,13,5,Complete
25478,11/08/2014,Home Questionnaire Pack 2,Often,Never,Often,Often,Almost never,Often,Almost never,Often,Often,Often,Sometimes,Sometimes,Never,Never,Never,12,6,9,12,3,Complete
25486,26/05/2013,Home Questionnaire Pack 1,Sometimes,Almost never,Sometimes,Sometimes,Almost never,Sometimes,Never,Sometimes,Sometimes,Sometimes,Never,Never,Never,Never,Sometimes,9,5,5,9,5,Complete
25486,14/05/2016,Home Questionnaire Pack 2,,,,,,,,,,,,,,,,,,,,,Incomplete
25502,04/05/2013,Home Questionnaire Pack 1,Always,Often,Never,Sometimes,Often,Always,Never,Always,Always,Always,Never,Often,Never,Never,Never,15,12,3,13,3,Complete
25510,03/06/2013,Home Questionnaire Pack 1,Always,Never,Never,Often,Never,Sometimes,Almost never,Often,Always,Always,Never,Almost never,Never,Almost never,Never,15,4,4,11,4,Complete
25510,20/05/2014,Home Questionnaire Pack 2,Always,Never,Never,Sometimes,Never,Often,Almost never,Often,Always,Always,Often,Never,Never,Never,Never,15,3,7,11,3,Complete
25510,20/06/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
25544,21/05/2013,Home Questionnaire Pack 1,Sometimes,Almost never,Sometimes,Sometimes,Never,.a,.a,.a,Always,.a,Sometimes,.a,Never,Never,Never,,,,,3,Complete
25551,18/06/2013,Home Questionnaire Pack 1,Often,Never,Sometimes,Sometimes,Almost never,Always,Often,Almost never,Always,Sometimes,Sometimes,Never,Never,Never,Never,12,4,10,10,3,Complete
25551,10/07/2014,Home Questionnaire Pack 2,Sometimes,Never,Never,Sometimes,Never,Often,Often,Sometimes,Sometimes,Sometimes,Often,Never,Never,Never,Never,9,3,9,10,3,Complete
25551,06/09/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
25569,14/05/2013,Home Questionnaire Pack 1,Often,Sometimes,Sometimes,Almost never,Almost never,Often,Sometimes,Almost never,Often,Sometimes,Often,Almost never,Never,Never,Never,11,7,10,8,3,Complete
25569,28/04/2014,Home Questionnaire Pack 2,Sometimes,Sometimes,Sometimes,Often,Almost never,Often,Sometimes,Sometimes,Often,Often,Almost never,Sometimes,Never,Never,Never,11,8,8,11,3,Complete
25569,20/07/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
25577,12/05/2013,Home Questionnaire Pack 1,Always,Never,Almost never,Sometimes,Almost never,Always,Sometimes,Often,Always,Often,Sometimes,Never,Never,Never,Never,14,4,8,12,3,Complete
25585,24/05/2013,Home Questionnaire Pack 1,Often,Almost never,Almost never,Often,Never,Always,Almost never,Often,Always,Sometimes,Sometimes,Sometimes,Never,Never,Never,12,6,7,13,3,Complete
25585,29/07/2014,Home Questionnaire Pack 2,Often,Almost never,Often,Always,Never,Always,Sometimes,Sometimes,Often,Sometimes,Often,Almost never,Never,Never,Never,11,5,11,13,3,Complete
25585,26/06/2016,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
25593,15/05/2013,Home Questionnaire Pack 1,Sometimes,Almost never,Almost never,Sometimes,Often,Often,Almost never,Never,Often,Sometimes,Sometimes,Sometimes,Never,Never,Never,10,9,7,8,3,Complete
25601,11/05/2013,Home Questionnaire Pack 1,Often,Never,Never,Never,Never,Sometimes,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never,8,3,3,5,3,Complete
25601,10/07/2014,Home Questionnaire Pack 2,Almost never,Never,Never,Never,Never,Almost never,Never,Never,Sometimes,Never,Almost never,Never,Often,Often,Almost never,6,3,4,4,10,Complete
25601,01/08/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
25619,13/05/2013,Home Questionnaire Pack 1,Often,Almost never,Almost never,Sometimes,Almost never,Always,Sometimes,Almost never,Always,Always,Often,Almost never,Never,Never,Never,14,6,9,10,3,Complete
25627,10/05/2013,Home Questionnaire Pack 1,Often,Almost never,Sometimes,Sometimes,Sometimes,Often,Often,Sometimes,Sometimes,Sometimes,Sometimes,Almost never,Never,Never,Never,10,7,10,10,3,Complete
25627,12/05/2014,Home Questionnaire Pack 2,Almost never,Never,Never,Sometimes,Often,Always,Often,Sometimes,Sometimes,Almost never,Sometimes,Often,Never,Never,Never,7,9,8,11,3,Complete
25627,21/07/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
25635,11/05/2013,Home Questionnaire Pack 1,Sometimes,Almost never,Sometimes,Sometimes,Almost never,Often,Sometimes,Never,Sometimes,Sometimes,Sometimes,Sometimes,Never,Never,Never,9,7,9,8,3,Complete
25635,18/04/2014,Home Questionnaire Pack 2,Sometimes,Never,Never,Sometimes,Sometimes,Sometimes,Almost never,Never,Sometimes,Sometimes,Almost never,Sometimes,Never,Never,Never,9,7,5,7,3,Complete
25635,08/09/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
25643,28/07/2013,Home Questionnaire Pack 1,Often,Never,Never,Always,Never,Always,Never,Sometimes,Often,Often,Never,Never,Never,Never,Never,12,3,3,13,3,Complete
25643,17/07/2014,Home Questionnaire Pack 2,Often,Never,Almost never,Often,Never,Always,Never,Often,Always,Sometimes,Never,Never,Never,Never,Never,12,3,4,13,3,Complete
25643,04/08/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
25650,11/05/2013,Home Questionnaire Pack 1,Always,Almost never,Never,Sometimes,Sometimes,Always,Almost never,Often,Always,Always,Almost never,Sometimes,Never,Never,Never,15,8,5,12,3,Complete
25668,10/05/2013,Home Questionnaire Pack 1,Sometimes,Almost never,Almost never,Often,Sometimes,Often,Almost never,Always,Often,Often,Almost never,Sometimes,Almost never,Almost never,Never,11,8,6,13,5,Complete
25668,11/07/2014,Home Questionnaire Pack 2,Sometimes,Almost never,Never,Often,Almost never,Always,Almost never,Often,Often,Sometimes,Almost never,Almost never,Never,Never,Never,10,6,5,13,3,Complete
25668,03/08/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
25676,12/05/2013,Home Questionnaire Pack 1,Often,Often,Never,Sometimes,Almost never,Always,Never,Often,Sometimes,Almost never,Almost never,Sometimes,Never,Never,Never,9,9,4,12,3,Complete
25676,01/05/2014,Home Questionnaire Pack 2,Sometimes,Never,Never,Never,Never,Always,Never,Sometimes,Sometimes,Sometimes,Never,Never,Never,Never,Never,9,3,3,9,3,Complete
25676,24/06/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
25684,10/05/2013,Home Questionnaire Pack 1,Sometimes,Never,Almost never,Sometimes,Never,Sometimes,Almost never,Sometimes,Often,Sometimes,Never,Never,Never,Never,Never,10,3,5,9,3,Complete
25684,17/04/2014,Home Questionnaire Pack 2,Sometimes,Never,Almost never,Sometimes,Never,Always,Never,Almost never,Often,Often,Never,Almost never,Never,Never,Never,11,4,4,10,3,Complete
25684,18/07/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
25700,10/05/2013,Home Questionnaire Pack 1,Sometimes,Sometimes,Almost never,Sometimes,Almost never,Often,Sometimes,Sometimes,Often,Sometimes,Almost never,Sometimes,Sometimes,Almost never,Never,10,8,7,10,6,Complete
25700,26/04/2014,Home Questionnaire Pack 2,Sometimes,Almost never,Never,Sometimes,Almost never,Often,Sometimes,Sometimes,Often,Sometimes,Never,Almost never,Almost never,Almost never,Never,10,6,5,10,5,Complete
25718,21/05/2013,Home Questionnaire Pack 1,Sometimes,Almost never,Almost never,Almost never,Almost never,Always,Sometimes,Often,Sometimes,Sometimes,Almost never,Almost never,Sometimes,Sometimes,Almost never,9,6,7,11,8,Complete
25718,31/05/2014,Home Questionnaire Pack 2,Often,Never,Sometimes,Sometimes,Never,Always,Sometimes,Often,Often,Often,Sometimes,Almost never,Sometimes,Never,Never,12,4,9,12,5,Complete
25718,02/07/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
25726,27/05/2013,Home Questionnaire Pack 1,Often,Never,Sometimes,Almost never,Sometimes,Often,Always,Sometimes,Often,Always,Always,Sometimes,Sometimes,Sometimes,Never,13,7,13,9,7,Complete
25742,10/05/2013,Home Questionnaire Pack 1,Never,Never,Sometimes,Almost never,Never,Never,Never,Never,Never,Never,Never,Never,Often,Often,Sometimes,3,3,5,4,11,Complete
25742,12/04/2014,Home Questionnaire Pack 2,Almost never,Never,Never,Sometimes,Never,Sometimes,Never,Never,Almost never,Never,Sometimes,Never,Never,Never,Never,5,3,5,7,3,Complete
25742,10/08/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
25759,27/06/2013,Home Questionnaire Pack 1,Often,Never,Never,Almost never,Never,Sometimes,Sometimes,Never,Sometimes,Sometimes,Sometimes,Never,Never,Never,Never,10,3,7,6,3,Complete
25759,22/07/2014,Home Questionnaire Pack 2,Sometimes,Never,Never,Almost never,Never,Often,Almost never,Almost never,Often,Often,Almost never,Never,Never,Never,Never,11,3,5,8,3,Complete
25775,10/05/2013,Home Questionnaire Pack 1,Never,Never,Always,Almost never,Never,Never,Never,Never,Never,Never,Sometimes,Never,Never,Never,Never,3,3,9,4,3,Complete
25775,09/06/2014,Home Questionnaire Pack 2,Almost never,Never,Always,Almost never,Never,Never,Often,Never,Never,Never,Sometimes,Never,Never,Never,Never,4,3,12,4,3,Complete
25775,27/09/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
25791,06/07/2013,Home Questionnaire Pack 1,Often,Never,Sometimes,Sometimes,Never,Often,Always,Often,Often,Almost never,Always,Sometimes,Never,Never,Never,10,5,13,11,3,Complete
25791,12/12/2014,Home Questionnaire Pack 2,Sometimes,Never,Sometimes,Almost never,Never,Sometimes,Often,Never,Often,Often,Often,Never,Never,Never,Never,11,3,11,6,3,Complete
25791,07/12/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
25817,26/05/2013,Home Questionnaire Pack 1,Often,Sometimes,Almost never,Often,Almost never,Often,Almost never,Often,Always,Often,Almost never,Sometimes,Never,Never,Never,13,8,6,12,3,Complete
25817,04/05/2014,Home Questionnaire Pack 2,Often,Sometimes,Sometimes,Sometimes,Almost never,Often,Often,Often,Often,Often,Sometimes,Almost never,Never,Never,Never,12,7,10,11,3,Complete
25817,22/07/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
25825,10/05/2013,Home Questionnaire Pack 1,Always,Never,Never,Often,Never,.a,.a,.a,Always,Always,Never,.a,Never,Never,Never,15,,,,3,Complete
25825,14/07/2014,Home Questionnaire Pack 2,Always,Never,Never,Always,Never,Always,Never,Always,Always,Always,Never,Never,Never,Never,Never,15,3,3,15,3,Complete
25825,22/07/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
25833,13/05/2013,Home Questionnaire Pack 1,Sometimes,Often,Never,Often,Often,Often,Never,Often,Sometimes,.a,Never,Never,Often,Often,Almost never,,9,3,12,10,Complete
25833,04/08/2014,Home Questionnaire Pack 2,Often,Almost never,Never,Sometimes,Almost never,Often,Never,Sometimes,Often,Sometimes,Almost never,Almost never,Often,Almost never,Sometimes,11,6,4,10,9,Complete
25833,03/10/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
25841,02/07/2013,Home Questionnaire Pack 1,Often,Never,Never,Often,Never,Always,Almost never,Often,Always,Always,Almost never,Sometimes,Never,Never,Never,14,5,5,13,3,Complete
25841,17/06/2014,Home Questionnaire Pack 2,Often,Never,Never,Sometimes,Never,Always,Almost never,Often,Always,Often,Almost never,Often,Never,Never,Never,13,6,5,12,3,Complete
25841,29/08/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
25866,12/05/2013,Home Questionnaire Pack 1,Often,Never,Never,Often,Never,Sometimes,Never,Often,Always,Always,Never,Never,Never,Never,Never,14,3,3,11,3,Complete
25866,19/04/2014,Home Questionnaire Pack 2,Often,Never,Never,Sometimes,Never,Sometimes,Never,Always,Often,Often,Often,Never,Never,Never,Never,12,3,6,11,3,Complete
25866,18/07/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
25874,10/05/2013,Home Questionnaire Pack 1,Almost never,Never,Sometimes,Almost never,Never,Almost never,Never,Almost never,Often,Almost never,Sometimes,Sometimes,Never,Never,Never,8,5,7,6,3,Complete
25874,19/09/2015,Home Questionnaire Pack 2,Almost never,Never,Never,Almost never,Never,Almost never,Never,Almost never,Sometimes,Never,Never,Never,Almost never,Never,Never,6,3,3,6,4,Complete
25874,03/09/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
25882,22/05/2013,Home Questionnaire Pack 1,Never,Never,Never,Often,Never,Sometimes,Never,Sometimes,Sometimes,Never,Never,Never,Never,Never,Never,5,3,3,10,3,Complete
25882,16/07/2014,Home Questionnaire Pack 2,Sometimes,Never,Never,Almost never,Never,Sometimes,Never,Never,Sometimes,Sometimes,Never,Never,Never,Never,Never,9,3,3,6,3,Complete
25882,14/08/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
25890,17/05/2013,Home Questionnaire Pack 1,Sometimes,Almost never,Often,Often,Almost never,Always,Sometimes,Almost never,Often,Sometimes,Almost never,Almost never,Sometimes,Never,Never,10,6,9,11,5,Complete
25890,22/08/2014,Home Questionnaire Pack 2,Often,Never,Sometimes,Often,Almost never,Always,Sometimes,Sometimes,Sometimes,Sometimes,Almost never,Almost never,Sometimes,Never,Never,10,5,8,12,5,Complete
25890,18/09/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
25908,26/06/2013,Home Questionnaire Pack 1,Almost never,Sometimes,Almost never,Almost never,Almost never,Always,Often,Sometimes,Almost never,Almost never,Sometimes,Sometimes,Often,Never,Almost never,6,8,9,10,7,Complete
